id,place,company,text,capitalusd,capitalpound,capitalfr,capitalpeso,minerals,owns,owned,doutput,technology,loc,incor,name,role
597,guanajuato,cia. minera del cubo s. a.,"location, district of villalpando, gto., ",,,,,,,,,,"location, district of villalpando, gto., ",,,
598,guanajuato,cia. minera del cubo s. a.,"p. o., apartado 49, guanajuato, gto.",,,,,,,,,,"p. o., apartado 49, guanajuato, gto.",,,
599,guanajuato,cia. minera del cubo s. a.,"foreign office, 1549 railway exchange bdg. Chicago, ill., ",,,,,,,,,,"foreign office, 1549 railway exchange bdg. Chicago, ill., ",,,
600,guanajuato,cia. minera del cubo s. a.,silver gold.,,,,,silver gold.,,,,,,,,
600,guanajuato,cia. minera del cubo s. a.,"This company owns the villalpando mines in the district of villalpando, gto.",,,,,,"This company owns the villalpando mines in the district of villalpando, gto.",,,,,,,
601,guanajuato,cia. minera del cubo s. a.,"mill name, tajo., ",,,,,,,,,,"mill name, tajo., ",,,
602,guanajuato,cia. minera del cubo s. a.,"mill location, district of cubo, gto., ",,,,,,,,,,"mill location, district of cubo, gto., ",,,
603,guanajuato,cia. minera del cubo s. a.,"mill p. o, apartado 49, guanajuato, gto.",,,,,,,,,,"mill p. o, apartado 49, guanajuato, gto.",,,
604,guanajuato,cia. minera del cubo s. a.,"cyanidation., ",,,,,,,,,cyanidation.,,,,
605,guanajuato,cia. minera del cubo s. a.,"daily output, 200 metric tons., ",,,,,,,,200 metric tons.,,,,,
606,guanajuato,cia. minera del cubo s. a.,"president, h. l. hollis, chicago, ill.",,,,,,,,,,"chicago, ill.",,h. l. hollis,president
607,guanajuato,cia. minera del cubo s. a.,"grl. mgr., irving herr, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,irving herr,grl. mgr.
608,guanajuato,cia. minera del cubo s. a.,"asst. mgr., o. gisholt, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,o. gisholt,asst. mgr.
609,guanajuato,cia. minera del cubo s. a.,"puch. agt., o. gisholt, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,o. gisholt,puch. agt.
610,guanajuato,cia. minera del cubo s. a.,"mine spt., s. c. buchanan, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,s. c. buchanan,mine spt.
612,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"location, la luz, gto., ",,,,,,,,,,"location, la luz, gto., ",,,
613,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"p. o., apartado 78, guanajuato, gto.",,,,,,,,,,"p. o., apartado 78, guanajuato, gto.",,,
614,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"mexico city office, calle isabel la católica 40 room l., gto.",,,,,,,,,,"mexico city office, calle isabel la católica 40 room l., gto.",,,
615,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,silver gold.,,,,,silver gold.,,,,,,,,
615,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"this company owns the san cayetano mine, located at la luz.",,,,,,"this company owns the san cayetano mine, located at la luz.",,,,,,,
616,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"mill location, el tajo, gto., ",,,,,,,,,,"mill location, el tajo, gto., ",,,
617,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"table concentration & cyanidation., ",,,,,,,,,table concentration & cyanidation.,,,,
618,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"daily output, 100 metric tons., gto.",,,,,,,,100 metric tons.,,,,,
619,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"president, luis v eyan mexico, d. f., ",,,,,,,,,,"d. f., ",,luis v eyan mexico,president
620,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"grl. mgr., f. e. cabrero, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,f. e. cabrero,grl. mgr.
621,guanajuato,cia. minera explotadora y benificiado ra de guanajuato s. a.,"metal. eng., f. e. cabrero, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,f. e. cabrero,metal. eng.
623,guanajuato,guanajuato consolidated mining & milling co.,"organized, in west virginia in 1899., ",,,,,,,,,,,"organized, in west virginia in 1899., ",,
624,guanajuato,guanajuato consolidated mining & milling co.,"$3. 000,000 u. s. c.","$3. 000,000 u. s. c.",,,,,,,,,,,,
625,guanajuato,guanajuato consolidated mining & milling co.,"location & p. o., apartado 33, guanajuato, gto.",,,,,,,,,,"location & p. o., apartado 33, guanajuato, gto.",,,
626,guanajuato,guanajuato consolidated mining & milling co.,silver gold.,,,,,silver gold.,,,,,,,,
626,guanajuato,guanajuato consolidated mining & milling co.,"This co. owns the sirena group of mines (74 claims) and 63% of the san vicente group, besides 50% of the barrangana y constantina group (40 claims) el carmen group (49 claims) and the cardenas group (12 claims).",,,,,,"This co. owns the sirena group of mines (74 claims) and 63% of the san vicente group, besides 50% of the barrangana y constantina group (40 claims) el carmen group (49 claims) and the cardenas group (12 claims).",,,,,,,
627,guanajuato,guanajuato consolidated mining & milling co.,"mill name, pastita., ",,,,,,,,,,"mill name, pastita., ",,,
628,guanajuato,guanajuato consolidated mining & milling co.,"mill location, guanajuato, gto., ",,,,,,,,,,"mill location, guanajuato, gto., ",,,
629,guanajuato,guanajuato consolidated mining & milling co.,"table concentration & cyanidation., ",,,,,,,,,table concentration & cyanidation.,,,,
630,guanajuato,guanajuato consolidated mining & milling co.,"daily output, 350 metric tons., ",,,,,,,,350 metric tons.,,,,,
631,guanajuato,guanajuato consolidated mining & milling co.,"president, h. e. moller, 35 wall st. new york., ",,,,,,,,,,"35 wall st. new york., ",,h. e. moller,president
632,guanajuato,guanajuato consolidated mining & milling co.,"secr. & treas., c. van r. cogswell, new york., ",,,,,,,,,,"new york., ",,c. van r. cogswell,secr. & treas.
633,guanajuato,guanajuato consolidated mining & milling co.,"attorney, lic. pedro p. arizmendí, mexíco, d. f.",,,,,,,,,,"mexíco, d. f.",,lic. pedro p. arizmendí,attorney
634,guanajuato,guanajuato consolidated mining & milling co.,"grl. mgr., aifred wandke, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,aifred wandke,grl. mgr.
635,guanajuato,guanajuato consolidated mining & milling co.,"mine spt., george tower jr., guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,george tower jr.,mine spt.
636,guanajuato,guanajuato consolidated mining & milling co.,"mill spt., o. a. lampe, guanajuato., gto.",,,,,,,,,,"guanajuato., gto.",,o. a. lampe,mill spt.
637,guanajuato,guanajuato consolidated mining & milling co.,"engineer, sanchez ponce, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,sanchez ponce,engineer
638,guanajuato,guanajuato consolidated mining & milling co.,"chief eng., tiburcio alvarez, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,tiburcio alvarez,chief eng.
639,guanajuato,guanajuato consolidated mining & milling co.,"chief electr., pancho garcía, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,pancho garcía,chief electr.
640,guanajuato,guanajuato consolidated mining & milling co.,"master mech., atanasio hernandez, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,atanasio hernandez,master mech.
642,guanajuato,guanajuato reduction & mines co.,"organized, in 1904 in colorado., ",,,,,,,,,,,"organized, in 1904 in colorado., ",,
643,guanajuato,guanajuato reduction & mines co.,"$7. 500,000 u. s. c.","$7. 500,000 u. s. c.",,,,,,,,,,,,
644,guanajuato,guanajuato reduction & mines co.,"location, guanajuato and la luz, gto., ",,,,,,,,,,"location, guanajuato and la luz, gto., ",,,
645,guanajuato,guanajuato reduction & mines co.,"p. o., apartado 55, guanajuato, gto.",,,,,,,,,,"p. o., apartado 55, guanajuato, gto.",,,
646,guanajuato,guanajuato reduction & mines co.,"foreign office, 423 chamber of commerce. columbus., ohio., ",,,,,,,,,,"foreign office, 423 chamber of commerce. columbus., ohio., ",,,
647,guanajuato,guanajuato reduction & mines co.,silver gold.,,,,,silver gold.,,,,,,,,
648,guanajuato,guanajuato reduction & mines co.,"president, chas. l. kurtz, columbus, ohio.",,,,,,,,,,"columbus, ohio.",,chas. l. kurtz,president
649,guanajuato,guanajuato reduction & mines co.,"grl. mgr., henry p. smith, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,henry p. smith,grl. mgr.
650,guanajuato,guanajuato reduction & mines co.,"asst. grl. mgr., harold t. mapes, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,harold t. mapes,asst. grl. mgr.
651,guanajuato,guanajuato reduction & mines co.,"purch. agt., henry p. smith, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,henry p. smith,purch. agt.
652,guanajuato,guanajuato reduction & mines co.,"cashier, frank devotie, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,frank devotie,cashier
653,guanajuato,guanajuato reduction & mines co.,"master mech., victor osterman, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,victor osterman,master mech.
654,guanajuato,guanajuato reduction & mines co.,guanajuato unit,,,,,,guanajuato unit,,,,,,,
655,guanajuato,guanajuato reduction & mines co.,la luz unit,,,,,,la luz unit,,,,,,,
655,guanajuato,guanajuato reduction & mines co.,"superintendent, harold t. mapes, ",,,,,,,,,,,,harold t. mapes,superintendent
656,guanajuato,guanajuato reduction & mines co.,"spt, c. c. aisthrope, ",,,,,,,,,,,,c. c. aisthrope,spt
656,guanajuato,guanajuato reduction & mines co.," superintendent, Augustus Macdonald, ",,,,,,,,,,,,Augustus Macdonald, superintendent
657,guanajuato,nueva luz mining co.,"location & p. o., apartado 47, guanajuato, gto.",,,,,,,,,,"location & p. o., apartado 47, guanajuato, gto.",,,
657,guanajuato,guanajuato reduction & mines co.,"spt, J. c. archibald, ",,,,,,,,,,,,J. c. archibald,spt
657,guanajuato,guanajuato reduction & mines co.,"spt, P. m. ramnden, ",,,,,,,,,,,,P. m. ramnden,spt
658,guanajuato,nueva luz mining co.,silver gold.,,,,,silver gold.,,,,,,,,
659,guanajuato,nueva luz mining co.,"grl. Mgr., j. g. fynn, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,j. g. fynn,grl. Mgr.
661,guanajuato,natural products producing corp.,"organized, in 1925 in new york., ",,,,,,,,,,,"organized, in 1925 in new york., ",,
662,guanajuato,natural products producing corp.,"$3. 000, 000 u. s. c.","$3. 000, 000 u. s. c.",,,,,,,,,,,,
663,guanajuato,natural products producing corp.,"location & p. o., san felipe, gto., ",,,,,,,,,,"location & p. o., san felipe, gto., ",,,
664,guanajuato,natural products producing corp.,"foreign office, mills bdg. 15 broad st. new york., ",,,,,,,,,,"foreign office, mills bdg. 15 broad st. new york., ",,,
665,guanajuato,natural products producing corp.,tin silver.,,,,,tin silver.,,,,,,,,
665,guanajuato,natural products producing corp.,"mill in construction, ",,,,,,,,,mill in construction,,,,
666,guanajuato,natural products producing corp.,"president, wm. c. weisbrod, new york., ",,,,,,,,,,"new york., ",,wm. c. weisbrod,president
667,guanajuato,natural products producing corp.,"vice-pres., i. m. hirshfeld, san felipe, gto.",,,,,,,,,,"san felipe, gto.",,i. m. hirshfeld,vice-pres.
668,guanajuato,natural products producing corp.,"asst. treas., g. j. mcelwee, new york., ",,,,,,,,,,"new york., ",,g. j. mcelwee,asst. treas.
669,guanajuato,natural products producing corp.,"manager, ernest h. s. sampson, san felipe, gto.",,,,,,,,,,"san felipe, gto.",,ernest h. s. sampson,manager
670,guanajuato,natural products producing corp.,"superintendent, joaquin galvan, san felipe, gto.",,,,,,,,,,"san felipe, gto.",,joaquin galvan,superintendent
672,guanajuato,sociedad franco-mexicana de minas s. a.,"location & p. o., apartado 78, guanajuato, gto.",,,,,,,,,,"location & p. o., apartado 78, guanajuato, gto.",,,
673,guanajuato,sociedad franco-mexicana de minas s. a.,"mexico city office, avenida isabel la catolica 40, room 1., ",,,,,,,,,,"mexico city office, avenida isabel la catolica 40, room 1., ",,,
674,guanajuato,sociedad franco-mexicana de minas s. a.,silver gold.,,,,,silver gold.,,,,,,,,
674,guanajuato,sociedad franco-mexicana de minas s. a.,"This company uses the mill of the cia. Minera exploradora y beneficiadora de guanajuanto, gto.",,,,,,"This company uses the mill of the cia. Minera exploradora y beneficiadora de guanajuanto, gto.",,,,,,,
675,guanajuato,sociedad franco-mexicana de minas s. a.,"president, adolfo aymes, mexico, d. f.",,,,,,,,,,"mexico, d. f.",,adolfo aymes,president
676,guanajuato,sociedad franco-mexicana de minas s. a.,"grl. mgr. f. e., f. e. cabrero, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,f. e. cabrero,grl. mgr. f. e.
678,guanajuato,united mines co.,"location, la luz, gto., ",,,,,,,,,,"location, la luz, gto., ",,,
679,guanajuato,united mines co.,"p. o., apartado 33, guanajuato, ",,,,,,,,,,"p. o., apartado 33, guanajuato, ",,,
680,guanajuato,united mines co.,silver gold,,,,,silver gold,,,,,,,,
680,guanajuato,united mines co.,"this co. owns the puertocito & melladito mines located at la luz, gto.",,,,,,"this co. owns the puertocito & melladito mines located at la luz, gto.",,,,,,,
681,guanajuato,united mines co.,"president, robert gambee, 35 wall st. new york., ",,,,,,,,,,"35 wall st. new york., ",,robert gambee,president
682,guanajuato,united mines co.,"secr. & treas., c . van r. cogswell, new york., ",,,,,,,,,,"new york., ",,c . van r. cogswell,secr. & treas.
683,guanajuato,united mines co.,"attorney, lic. carlos robles, mexico, d. f.",,,,,,,,,,"mexico, d. f.",,lic. carlos robles,attorney
684,guanajuato,united mines co.,"grl. Mrg., alfred wandke, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,alfred wandke,grl. Mrg.
685,guanajuato,united mines co.,"mine spt., chas. dillon, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,chas. dillon,mine spt.
686,guanajuato,united mines co.,"chief eng., albert helpling, guanajuato, gto.",,,,,,,,,,"guanajuato, gto.",,albert helpling,chief eng.
688,guerrero,cia. minera chontalpan y anexas s. a.,"organized, in mexico ., ",,,,,,,,,,,"organized, in mexico ., ",,
689,guerrero,cia. minera chontalpan y anexas s. a.,"$350,000 oro nac.",,,,"$350,000 oro nac.",,,,,,,,,
690,guerrero,cia. minera chontalpan y anexas s. a.,"location, chontalpan, gro., ",,,,,,,,,,"location, chontalpan, gro., ",,,
691,guerrero,cia. minera chontalpan y anexas s. a.,"p. o., zacualpan, mex., ",,,,,,,,,,"p. o., zacualpan, mex., ",,,
692,guerrero,cia. minera chontalpan y anexas s. a.,"mexico city office, 2a. capuchinas 53, room 1. (apartado 20-11.), ",,,,,,,,,,"mexico city office, 2a. capuchinas 53, room 1. (apartado 20-11.), ",,,
693,guerrero,cia. minera chontalpan y anexas s. a.,silver gold.,,,,,silver gold.,,,,,,,,
693,guerrero,cia. minera chontalpan y anexas s. a.,"this company owns the ohontalpan mine located at chontalpan, gro.",,,,,,"this company owns the ohontalpan mine located at chontalpan, gro.",,,,,,,
694,guerrero,cia. minera chontalpan y anexas s. a.,"mill location, chontalpan, gro., ",,,,,,,,,,"mill location, chontalpan, gro., ",,,
695,guerrero,cia. minera chontalpan y anexas s. a.,"mill p. o . Address, zacualpan, mex., ",,,,,,,,,,"mill p. o . Address, zacualpan, mex., ",,,
696,guerrero,cia. minera chontalpan y anexas s. a.,"table & flotation concentration., ",,,,,,,,,table & flotation concentration.,,,,
697,guerrero,cia. minera chontalpan y anexas s. a.,"daily output., 50 metric tons., ",,,,,,,,50 metric tons.,,,,,
698,guerrero,cia. minera chontalpan y anexas s. a.,"president, jules lacaud, mexico, d. f.",,,,,,,,,,"mexico, d. f.",,jules lacaud,president
699,guerrero,cia. minera chontalpan y anexas s. a.,"sec. & treas., fernando guinchard, miexico, d. f.",,,,,,,,,,"miexico, d. f.",,fernando guinchard,sec. & treas.
700,guerrero,cia. minera chontalpan y anexas s. a.,"grl. mgr., harold w. fowler, zacualpan, mex.",,,,,,,,,,"zacualpan, mex.",,harold w. fowler,grl. mgr.
701,guerrero,cia. minera chontalpan y anexas s. a.,"purch. agt., fernando guinchard, mexico, ",,,,,,,,,,"mexico, ",,fernando guinchard,purch. agt.
702,guerrero,cia. minera chontalpan y anexas s. a.,"grl. spt., j. cleveland jones, zacualpan, mex.",,,,,,,,,,"zacualpan, mex.",,j. cleveland jones,grl. spt.
703,guerrero,cia. minera chontalpan y anexas s. a.,"consulting eng., max. m. dixon, pachuca, hgo.",,,,,,,,,,"pachuca, hgo.",,max. m. dixon,consulting eng.
704,guerrero,cia. minera chontalpan y anexas s. a.,"mining eng., h. w. fowler, zacualpan, mex.",,,,,,,,,,"zacualpan, mex.",,h. w. fowler,mining eng.
706,guerrero,suriana mining & smelting co.,guerrero explocation co. ,,,,,,guerrero explocation co. ,,,,,,,
707,guerrero,suriana mining & smelting co.,"location, achotla, gro., ",,,,,,,,,,"location, achotla, gro., ",,,
708,guerrero,suriana mining & smelting co.,"the properties of this gompany are leased to the cia. Minera de peñoles, s. a. See achotla unit of the cia. Min. de peñoles, s. a.",,,,,,"the properties of this gompany are leased to the cia. Minera de peñoles, s. a. See achotla unit of the cia. Min. de peñoles, s. a.",,,,,,,
708,guerrero,suriana mining & smelting co.,"p. o., c/o general development co., campo morado, gro.",,,,,,,,,,"p. o., c/o general development co., campo morado, gro.",,,
710,guerrero,general development co.,"location & p. o., campo morado, gro., ",,,,,,,,,,"location & p. o., campo morado, gro., ",,,
711,guerrero,general development co.,"foreign office, 61 broadway, new york., ",,,,,,,,,,"foreign office, 61 broadway, new york., ",,,
712,guerrero,general development co.,"manager, arthur l. tuttle, campo morado, gro.",,,,,,,,,,"campo morado, gro.",,arthur l. tuttle,manager
