,id,source,original name,simplified name,year,class,loc,lon,lat
1341,12025,total,"hutchins, edward sterns","hutchins, e s",1889,II,FALSE,,
1342,12050,total,"hyde, anna farwell","hyde, a f",1898,VII,FALSE,,
1343,12075,total,"hyler, william bowdoin","hyler, w b",1894,NA,FALSE,,
1344,12081,total,"i, geeson albert","i, g a",1900,NA,FALSE,,
1345,12125,total,"ingalls, frank p","ingalls, f p",1886,V,FALSE,,
1346,12145,total,"innis, george ciinton","innis, g c",1898,NA,FALSE,,
1347,12146,total,"inouye, tora","inouye, t",1910,VIII,FALSE,,
1348,12170,total,"ishii, junpachiro","ishii, j",1914,II,FALSE,,
1349,12172,total,"iverson, carl appleton","iverson, c a",1901,NA,FALSE,,
1350,12181,total,"jackson, alfred b","jackson, a b",1882,NA,FALSE,,
1351,12201,total,"jackson, irving foster","jackson, i f",1908,XIII,FALSE,,
1352,12210,total,"jackson, ralph templeton","jackson, r t",1906,IV,FALSE,,
1353,12212,total,"jackson, robert t","jackson, r t",1880,II,FALSE,,
1354,12214,total,"jackson, william","jackson, w",1868,III,FALSE,,
1355,12215,total,"jackson, william dunham","jackson, w d",1893,VIII,FALSE,,
1356,12218,total,"jackson, william h","jackson, w h",1885,NA,FALSE,,
1357,12219,total,"jackson, william l","jackson, w l",1874,NA,FALSE,,
1358,12220,total,"jacob, donald r","jacob, d r",1894,NA,FALSE,,
1359,12227,total,"jacobs, elmer","jacobs, e",1910,I,FALSE,,
1360,12234,total,"jacobson, henry forsberg","jacobson, h f",1904,VI,FALSE,,
1361,12235,total,"jacobson, paul franklin","jacobson, p f",1895,I,FALSE,,
1362,12258,total,"james, jesse evans","james, j e",1910,I,FALSE,,
1363,12268,total,"jameson, frank albert","jameson, f a",1905,NA,FALSE,,
1364,12273,total,"jameson, thomas e","jameson, t e",1888,NA,FALSE,,
1365,12276,total,"janvrin, ned herbert","janvrin, n h",1894,I,FALSE,,
1366,12281,total,"jaques, frank waterman","jaques, f w",1896,NA,FALSE,,
1367,12285,total,"jaqueth, alfred j","jaqueth, a j",1875,NA,FALSE,,
1368,12290,total,"jarret, raymond","jarret, r",1912,NA,FALSE,,
1369,12297,total,"jay, louisa barlow","jay, l b",1908,VII,FALSE,,
1370,12311,total,"jenkins, david john","jenkins, d j",1899,VI,FALSE,,
1371,12318,total,"jenkins, lawrence waters","jenkins, l w",1900,NA,FALSE,,
1372,12334,total,"jennings, alfred chappell","jennings, a c",1901,XIII,FALSE,,
1373,12335,total,"jennings, arthur cook","jennings, a c",1897,NA,FALSE,,
1374,12343,total,"jensen, hans peter","jensen, h p",1899,I,FALSE,,
1375,12346,total,"jerden, carl gustave","jerden, c g",1909,II,FALSE,,
1376,12352,total,"jewett, charles k","jewett, c k",1870,NA,FALSE,,
1377,12353,total,"jewett, edward","jewett, e",1884,NA,FALSE,,
1378,12376,total,"johnson, archibald","johnson, a",1882,NA,FALSE,,
1379,12379,total,"johnson, bert day","johnson, b d",1907,X,FALSE,,
1380,12391,total,"johnson, charles amos","johnson, c a",1891,NA,FALSE,,
1381,12399,total,"johnson, cyrus fisher","johnson, c f",1895,IV,FALSE,,
1382,12404,total,"johnson, charles harmany","johnson, c h",1895,II,FALSE,,
1383,12410,total,"johnson, edward","johnson, e",1899,I,FALSE,,
1384,12413,total,"johnson, ernest conover","johnson, e c",1897,VI,FALSE,,
1385,12419,total,"johnson, fred j","johnson, f j",1885,II,FALSE,,
1386,12420,total,"johnson, harry george","johnson, g h",1899,V,FALSE,,
1387,12421,total,"johnson, george h","johnson, g h",1868,NA,FALSE,,
1388,12426,total,"johnson, herbert edward","johnson, h e",1894,VI,FALSE,,
1389,12431,total,"johnson, howard morris","johnson, h m",1907,NA,FALSE,,
1390,12432,total,"johnson, henry russell","johnson, h r",1906,I,FALSE,,
1391,12436,total,"johnson, john edward","johnson, j e",1908,I,FALSE,,
1392,12467,total,"johnson, william arthur","johnson, w a",1894,III,FALSE,,
1393,12470,total,"johnson, walter l","johnson, w l",1871,NA,FALSE,,
1394,12487,total,"johnston, clarence l","johnston, c l",1882,NA,FALSE,,
1395,12494,total,"johnston, john frederick","johnston, j f",1907,I,FALSE,,
1396,12497,total,"johnston, robert","johnston, r",1896,X,FALSE,,
1397,12508,total,"jonas, frank beckham","jonas, f b",1889,NA,FALSE,,
1398,12535,total,"jones, elijah richardson","jones, e r",1899,NA,FALSE,,
1399,12542,total,"jones, graham","jones, g",1896,IV,FALSE,,
1400,12558,total,"jones, isaiah tobey","jones, i t",1898,II,FALSE,,
1401,12562,total,"jones, john william","jones, j w",1894,VI,FALSE,,
1402,12567,total,"jones, maurice trimble","jones, m t",1908,X,FALSE,,
1403,12578,total,"jones, stephen edward","jones, s e",1893,II,FALSE,,
1404,12582,total,"jones, samuel p","jones, s p",1873,NA,FALSE,,
1405,12588,total,"jones, william francis","jones, w f",1909,III,FALSE,,
1406,12608,total,"joslin, belle h","joslin, b h",1881,V,FALSE,,
1407,12613,total,"joslin, herbert stratton","joslin, h s",1897,II,FALSE,,
1408,12614,total,"josselyn, edwin dole","josselyn, e d",1905,NA,FALSE,,
1409,12625,total,"joy, john marston","joy, j m",1891,NA,FALSE,,
1410,12644,total,"judkins, fred b","judkins, f b",1882,II,FALSE,,
1411,12652,total,"kahnweiler, charles francis","kahnweiler, c f",1891,V,FALSE,,
1412,12693,total,"kattelle, walter roby","kattelle, w r",1900,IV,FALSE,,
1413,12723,total,"kearns, daniel david","kearns, d d",1900,IV,FALSE,,
1414,12728,total,"keating, william edward","keating, w e",1891,VI,FALSE,,
1415,12733,total,"kebler, julian a","kebler, j a",1878,I,FALSE,,
1416,12770,total,"keith, charles russell","keith, c r",1909,I,FALSE,,
1417,12776,total,"keith, william henry","keith, h w",1896,VI,FALSE,,
1418,12796,total,"kelley, horace alcinous","kelley, h a",1898,VI,FALSE,,
1419,12842,total,"kemp, frederick n","kemp, f n",1883,II,FALSE,,
1420,12869,total,"kendall, frank winsor","kendall, f w",1895,II,FALSE,,
1421,12870,total,"kendall, harry cole","kendall, h c",1905,VI,FALSE,,
1422,12878,total,"kendall, sewall j","kendall, s j",1880,II,FALSE,,
1423,12883,total,"kendrick, george p","kendrick, g p",1879,II,FALSE,,
1424,12884,total,"kendricken, frank alexander","kendricken, f a",1896,II,FALSE,,
1425,12885,total,"kendricken, paul j","kendricken, p j",1890,II,FALSE,,
1426,12892,total,"keniston, james augustus","keniston, j a",1898,VI,FALSE,,
1427,12893,total,"kennard, edward p","kennard, e p",1869,NA,FALSE,,
1428,12900,total,"kennard, william parry","kennard, w p",1884,V,FALSE,,
1429,12907,total,"kennedy, h anna","kennedy, h a",1903,VII,FALSE,,
1430,12971,total,"kerr, william hall","kerr, w h",1884,II,FALSE,,
1431,12976,total,"ketcham, e h","ketcham, e h",1876,NA,FALSE,,
1432,12977,total,"ketcham, william chapin","ketcham, w c",1906,NA,FALSE,,
1433,12978,total,"kettell, george a","kettell, g a",1872,NA,FALSE,,
1434,12994,total,"keys, edward allan","keys, e a",1900,NA,FALSE,,
1435,13000,total,"kidder, frank eugene","kidder, f e",1881,IV,FALSE,,
1436,13015,total,"kilburn, john frederick","kilburn, j f",1887,NA,FALSE,,
1437,13067,total,"kimball, john mck","kimball, j m",1885,NA,FALSE,,
1438,13073,total,"kimball, richard hazen","kimball, r h",1890,NA,FALSE,,
1439,13078,total,"kimball, william a","kimball, w a",1873,II,FALSE,,
1440,13100,total,"king, charles alfred","king, c a",1896,VII,FALSE,,
1441,13107,total,"king, frank t","king, f t",1875,III,FALSE,,
1442,13117,total,"king, thomas cobb","king, t c",1887,III,FALSE,,
1443,13133,total,"kingsbury, frederick edward","kingsbury, f e",1891,NA,FALSE,,
1444,13151,total,"kinney, george k","kinney, g k",1877,NA,FALSE,,
1445,13154,total,"kinnicutt, leonard parker","kinnicutt, l p",1875,V,FALSE,,
1446,13159,total,"kinsman, benjamin franklin","kinsman, b f",1868,NA,FALSE,,
1447,13168,total,"kirby, joseph b","kirby, j b",1873,NA,FALSE,,
1448,13189,total,"kleinpell, walter henry","kleinpell, w h",1895,NA,FALSE,,
1449,13190,total,"kleinschmidt, frederick","kleinschmidt, f",1898,VI,FALSE,,
1450,13197,total,"klyver, albert nielson","klyver, a n",1901,II,FALSE,,
1451,13209,total,"knapp, willard parsons","knapp, w p",1889,NA,FALSE,,
1452,13210,total,"kneeland, samuel","kneeland, s",1873,NA,FALSE,,
1453,13235,total,"knights, charles fox","knights, c f",1902,I,FALSE,,
1454,13240,total,"knott, frank p","knott, f p",1877,NA,FALSE,,
1455,13243,total,"knowles, allen hinckley","knowles, a h",1877,NA,FALSE,,
1456,13244,total,"knowles, earle forrest","knowles, e f",1905,NA,FALSE,,
1457,13251,total,"knowlton, warren francis","knowlton, w f",1891,II,FALSE,,
1458,13253,total,"knox, george alfred","knox, g a",1887,II,FALSE,,
1459,13277,total,"komizo, shegekitsu","komizo, s",1910,VII,FALSE,,
1460,13300,total,"kreissman, charles","kreissman, c",1868,NA,FALSE,,
1461,13334,total,"kwong, yung chung","kwong, y c",1883,II,FALSE,,
1462,13346,total,"lacaillade, james o","lacaillade, j o",1898,V,FALSE,,
1463,13347,total,"lacey, frank herbert","lacey, f h",1903,V,FALSE,,
1464,13396,total,"lake, florence","lake, f",1883,NA,FALSE,,
1465,13401,total,"lamar, philip renker","lamar, p r",1906,X,FALSE,,
1466,13406,total,"lamb, charles d","lamb, c d",1870,NA,FALSE,,
1467,13441,total,"lamprey, ernest batchelder","lamprey, e b",1897,V,FALSE,,
1468,13448,total,"lander, ruth e","lander, r e",1899,VII,FALSE,,
1469,13451,total,"landis, george c","landis, g c",1890,III,FALSE,,
1470,13454,total,"landrus, george washington","landrus, g w",1904,IX,FALSE,,
1471,13473,total,"lane, lucius page","lane, l p",1894,IX,FALSE,,
1472,13487,total,"lang, edward clarence","lang, e c",1896,VI,FALSE,,
1473,13496,total,"lange, arthur harry","lange, a h",1909,III,FALSE,,
1474,13516,total,"lanigan, james francis","lanigan, j f",1894,I,FALSE,,
1475,13521,total,"larcombe, john southey","larcombe, j s",1900,NA,FALSE,,
1476,13529,total,"larned, william s","larned, w s",1876,NA,FALSE,,
1477,13562,total,"latshaw, william herbert","latshaw, w h",1902,V,FALSE,,
1478,13569,total,"lauffer, raymond abner","lauffer, r a",1904,VI,FALSE,,
1479,13605,total,"lawrence, earl effingham","lawrence, e e",1897,V,FALSE,,
1480,13634,total,"lawrie, andrew d","lawrie, a d",1876,NA,FALSE,,
1481,13661,total,"layne, charles howard","layne, c h",1899,II,FALSE,,
1482,13670,total,"leach, albert ernest","leach, a e",1886,II,FALSE,,
1483,13671,total,"leach, edward f","leach, e f",1885,II,FALSE,,
1484,13679,total,"leach, william henry","leach, w h",1897,II,FALSE,,
1485,13709,total,"leary, william gardner","leary, w g",1897,VI,FALSE,,
1486,13722,total,"leavitt, augustus scamman","leavitt, a s",1903,I,FALSE,,
1487,13744,total,"ledwith, joseph m","ledwith, j m",1889,II,FALSE,,
1488,13747,total,"lee, alec wilkins","lee, a w",1897,VI,FALSE,,
1489,13749,total,"lee, tsan chi","lee, c t",1908,XI,FALSE,,
1490,13750,total,"lee, charles tennant","lee, c t",1868,NA,FALSE,,
1491,13761,total,"lee, henry","lee, h",1871,NA,FALSE,,
1492,13770,total,"lee, lael charles","lee, l c",1910,V,FALSE,,
1493,13771,total,"lee, lawrence hargreave","lee, l h",1903,VI,FALSE,,
1494,13776,total,"lee, william wilson","lee, w w",1870,NA,FALSE,,
1495,13793,total,"leigh, richard a","leigh, r a",1886,II,FALSE,,
1496,13799,total,"leitelt, adolph","leitelt, a",1883,II,FALSE,,
1497,13800,total,"leitelt, joseph","leitelt, j",1883,NA,FALSE,,
1498,13801,total,"leland, gordon","leland, g",1888,NA,FALSE,,
1499,13802,total,"leland, henry forrest","leland, h f",1906,II,FALSE,,
1500,13803,total,"leland, joseph d","leland, j d",1876,NA,FALSE,,
1501,13804,total,"leland, louis aaron","leland, l a",1869,NA,FALSE,,
1502,13828,total,"leonard, frederick meehan","leonard, f m",1894,I,FALSE,,
1503,13830,total,"leonard, john francis","leonard, j f",1908,NA,FALSE,,
1504,13831,total,"leonard, john kelley","leonard, j k",1902,VI,FALSE,,
1505,13842,total,"leonard, william k","leonard, w k",1888,NA,FALSE,,
1506,13843,total,"leong, yuen foo","leong, y f",1908,VI,FALSE,,
1507,13880,total,"lewis, david s","lewis, d s",1872,NA,FALSE,,
1508,13885,total,"lewis, fred","lewis, f",1886,VI,FALSE,,
1509,13888,total,"lewis, herbert","lewis, h",1893,VI,FALSE,,
1510,13911,total,"lewis, lily maud","lewis, l m",1904,IV,FALSE,,
1511,13916,total,"lewis, richard henry","lewis, r h",1896,III,FALSE,,
1512,13923,total,"lewis, walter evans","lewis, w e",1888,NA,FALSE,,
1513,13943,total,"libby, almon c","libby, a c",1875,NA,FALSE,,
1514,13961,total,"lilley, george h","lilley, g h",1884,II,FALSE,,
1515,13963,total,"lincoin, louis l","lincoin, l l",1889,II,FALSE,,
1516,13964,total,"lincoln, arthur t","lincoln, a t",1878,NA,FALSE,,
1517,13967,total,"lincoln, charles j","lincoln, c j",1884,NA,FALSE,,
1518,13970,total,"lincoln, edward goddard","lincoln, e g",1891,NA,FALSE,,
1519,13984,total,"lincoln, william hamilton","lincoln, w h",1906,I,FALSE,,
1520,13989,total,"lindemann, carl","lindemann, c",1912,V,FALSE,,
1521,14025,total,"litch, john g","litch, j g",1883,IX,FALSE,,
1522,14032,total,"litchfield, walter dyer","litchfield, w d",1892,NA,FALSE,,
1523,14060,total,"littlefield, charles l","littlefield, c l",1871,NA,FALSE,,
1524,14063,total,"littlefield, frank william","littlefield, f w",1900,III,FALSE,,
1525,14067,total,"littlefield, ralph russell","littlefield, r r",1892,NA,FALSE,,
1526,14068,total,"littlefield, robert stanley","littlefield, r s",1901,XIII,FALSE,,
1527,14069,total,"littlefield, william l","littlefield, w l",1885,II,FALSE,,
1528,14073,total,"littleton, stephen berton","littleton, s b",1905,XIII,FALSE,,
1529,14080,total,"livingston, george edward","livingston, g e",1910,VI,FALSE,,
1530,14109,total,"lo, ting yu","lo, t y",1908,NA,FALSE,,
1531,14116,total,"locke, alonzo s","locke, a s",1877,NA,FALSE,,
1532,14117,total,"locke, augustus w","locke, a w",1876,I,FALSE,,
1533,14141,total,"lockett, benjamin carter","lockett, b c",1888,IV,FALSE,,
1534,14164,total,"loebenberg, alfred","loebenberg, a",1913,X,FALSE,,
1535,14165,total,"loewenthal, joseph b","loewenthal, j b",1887,NA,FALSE,,
1536,14166,total,"loewenthal, julius william","loewenthal, j w",1891,IX,FALSE,,
