"id","type","source","year","lastname","firstname","middlename","simpname","edu","org","loc","lon","lat","country","text","position","lname","nationality","company","freq","prof"
"aime101957","professional","taime",1902,"roosevelt","e",NA,"roosevelt, e",NA,NA,"ny city",-74.00597,40.71278,NA,NA,NA,"roosevelt",NA,NA,78851,NA
"aime102008","professional","taime",1902,"roote","g",NA,"roote, g",NA,NA,"san francisco cal",-122.4194,37.77493,"united states of america",NA,"mining engineer","roote",NA,NA,78851,"mining engineer"
"aime102048","professional","taime",1902,"ropes","leverett","s","ropes, l s","mining eng","Michcoll","salesville mont",-110.3626,46.87968,"united states of america",NA,"director","ropes",NA,NA,467,"director"
"aime102130","professional","taime",1902,"rose","carl","d","rose, c d","mining eng","Colo School Of Mines","golden colorado",-105.2211,39.75554,"united states of america",NA,"professor","rose",NA,NA,1,"professor"
"aime102157","professional","taime",1902,"rose","hugh",NA,"rose, h","bachelor of science","War Eagle Con Min And D Company","rossland bc",-117.8,49.07814,"canada",NA,"mining engineer","rose",NA,NA,3,"mining engineer"
"aime102194","professional","taime",1902,"rose","reed","phillips","rose, r p","mining eng","Commonwealth M And Milling Company","philadelphia pa",-75.16522,39.95258,"united states of america",NA,"president","rose",NA,NA,2,"president"
"aime102216","professional","taime",1902,"rose","werner","paul","rose, w p","general","Compania Del Boleo","harrisburg pa",-76.8867,40.27319,"united states of america",NA,"director","rose",NA,NA,12,"director"
"aime102215","professional","taime",1902,"rose","werner","paul","rose, w p","history","Compania Del Boleo","santa rosalia baja california",-112.2701,27.33619,NA,NA,"director","rose",NA,NA,12,"director"
"aime102229","professional","taime",1902,"rosecrans","g",NA,"rosecrans, g",NA,NA,"washington d.c.",-77.03687,38.90719,"united states of america",NA,NA,"rosecrans",NA,NA,78851,NA
"aime102231","professional","taime",1902,"rosell","c",NA,"rosell, c",NA,NA,"washington d.c.",-77.03687,38.90719,"united states of america",NA,NA,"rosell",NA,NA,78851,NA
"aime102258","professional","taime",1902,"rosenfeld","e",NA,"rosenfeld, e","mining eng","Cu","san francisco cal",-122.4194,37.77493,"united states of america",NA,"owner","rosenfeld",NA,NA,4574,"owner"
"aime102286","professional","taime",1902,"rosewarne","d",NA,"rosewarne, d",NA,NA,"auckland new zealand",174.7633,-36.84846,"new zealand",NA,"mining engineer","rosewarne",NA,NA,78851,"mining engineer"
"aime102347","professional","taime",1902,"ross","f",NA,"ross, f","architect","Mit","seattle wash",-122.3321,47.60621,"united states of america",NA,"student","ross",NA,NA,48921,"student"
"aime102396","professional","taime",1902,"ross","j",NA,"ross, j","mechanical eng","Wildman Syndicate","sutter creek cal.",-120.8024,38.39297,"united states of america",NA,"superintendent","ross",NA,NA,2,"superintendent"
"aime102463","professional","taime",1902,"rossi","a",NA,"rossi, a","mining eng","Cu","ny city",-74.00597,40.71278,NA,NA,"consulting engineer","rossi",NA,NA,4574,"consulting engineer"
"aime102530","professional","taime",1902,"rothwell","james",NA,"rothwell, j",NA,NA,"sumpter oregon.",-118.2022,44.74571,"united states of america",NA,NA,"rothwell",NA,NA,78851,NA
"aime102542","professional","taime",1902,"rothwell","r",NA,"rothwell, r",NA,NA,"ny city",-74.00597,40.71278,NA,NA,NA,"rothwell",NA,NA,78851,NA
"aime102588","professional","taime",1902,"rowanp","l",NA,"rowanp, l",NA,"Wetherill Separating Company","newark n j",-74.17237,40.73566,"united states of america",NA,"electrical enginer","rowanp",NA,NA,1,"electrical enginer"
"aime102595","professional","taime",1902,"rowe","d",NA,"rowe, d",NA,NA,"cornwall england",-5.052713,50.26605,"united kingdom",NA,NA,"rowe",NA,NA,78851,NA
"aime102844","professional","taime",1902,"ruetschi","r",NA,"ruetschi, r",NA,"La Gran Fundicion Central Mexicana","monterrey mexico",-100.3161,25.68661,"mexico",NA,"consulting engineer","ruetschi",NA,NA,4,"consulting engineer"
"aime102895","professional","taime",1902,"ruhl","j",NA,"ruhl, j",NA,"Roemler Hasslacher Chem Company","ny city",-74.00597,40.71278,NA,NA,NA,"ruhl",NA,NA,1,NA
"aime102952","professional","taime",1902,"runyon","w",NA,"runyon, w",NA,"Struthers Furnace Company","cleveland ohio",-81.69436,41.49932,"united states of america",NA,"president","runyon",NA,NA,4,"president"
"aime103004","professional","taime",1902,"russell","a",NA,"russell, a","general science","Mit","honda colombia",-74.73708,5.205118,"colombia",NA,"mining engineer","russell",NA,NA,48921,"mining engineer"
"aime103039","professional","taime",1902,"russell","edmond","emerson","russell, e e","naval eng",NA,"new haven conn",-72.92788,41.30827,"united states of america",NA,NA,"russell",NA,NA,78851,NA
"aime103108","professional","taime",1902,"russell","lc",NA,"russell, l","civil eng","Mit","deadwood south dakota.",-103.7296,44.37665,"united states of america",NA,"owner","russell",NA,NA,48921,"owner"
"aime103123","professional","taime",1902,"russell","michael","d","russell, m d","mining eng","Otago School Of Mines","dunedin nz",170.5028,-45.87876,"new zealand",NA,"mining engineer","russell",NA,NA,1,"mining engineer"
"aime103141","professional","taime",1902,"russell","walter","b","russell, w b","mechanical eng",NA,"ayr scotland.",-4.629179,55.45856,"united kingdom",NA,"chemist","russell",NA,NA,78851,"chemist"
"aime103142","professional","taime",1902,"russell","walter","b","russell, w b","mechanical eng","Russel Wheel Foundry Company","detroit mich",-83.04575,42.33143,"united states of america",NA,"vicepresident","russell",NA,NA,3,"vicepresident"
"aime103185","professional","taime",1902,"rutherford","forest",NA,"rutherford, f","bachelor of science","Asarco","aguascalientes aguascalientes",-102.2916,21.88526,"mexico",NA,"student","rutherford",NA,NA,64,"student"
"aime103240","professional","taime",1902,"ruttmann","f",NA,"ruttmann, f",NA,NA,"ny city",-74.00597,40.71278,NA,NA,NA,"ruttmann",NA,NA,78851,NA
"aime103250","professional","taime",1902,"ryan","e",NA,"ryan, e","mining eng","Michcoll","mexico city",-99.13321,19.43261,"mexico",NA,"mining engineer","ryan",NA,NA,467,"mining engineer"
"aime103309","professional","taime",1902,"ryder","timothy","m","ryder, t m","mining eng",NA,"mexico city",-99.13321,19.43261,"mexico",NA,NA,"ryder",NA,NA,78851,NA
"aime103326","professional","taime",1902,"ryon","augustus","m","ryon, a m","mining eng",NA,"bozeman mont",-111.0429,45.677,"united states of america",NA,NA,"ryon",NA,NA,78851,NA
"aime103454","professional","taime",1902,"saddler","vjj",NA,"saddler, v",NA,"Baxter Saddler","melbourne australia",144.9631,-37.81363,"australia",NA,"contractor","saddler",NA,NA,2,"contractor"
"aime103521","professional","taime",1902,"sahlberg","a",NA,"sahlberg, a",NA,"La Esperanza Mine","el oro mexico",-100.1339,19.80075,"mexico",NA,"manager","sahlberg",NA,NA,1,"manager"
"aime103524","professional","taime",1902,"sahlin","a",NA,"sahlin, a",NA,"Millom And Askam Hematite Iron Ltd","cumberland england",-2.797484,54.57723,"united kingdom",NA,"superintendent","sahlin",NA,NA,3,"superintendent"
"aime103544","professional","taime",1902,"sakikawa","m",NA,"sakikawa, m",NA,"Care Shinitomo Office","niihama iyo japan.",133.2834,33.96029,"japan",NA,NA,"sakikawa",NA,NA,1,NA
"aime103580","professional","taime",1902,"sales","r","h","sales, r h","student","Boston Montana Cons Copper Silver Mining Company","butte montana",-112.5348,46.00382,"united states of america",NA,"mining engineer","sales",NA,NA,8,"mining engineer"
"aime103663","professional","taime",1902,"salom","p",NA,"salom, p",NA,"Electrical Lead Reduction Company","philadelphia pa",-75.16522,39.95258,"united states of america",NA,"president","salom",NA,NA,2,"president"
"aime103671","professional","taime",1902,"salsbury","melford","h","salsbury, m h","mining eng","Midland Coal Company","pittsburgh pa",-79.99589,40.44062,"united states of america",NA,"president","salsbury",NA,NA,12,"president"
"aime103762","professional","taime",1902,"samwell","n",NA,"samwell, n",NA,"Inst Mining Met","london england",-0.127758,51.50735,"united kingdom",NA,"mining engineer","samwell",NA,NA,1,"mining engineer"
"aime103764","professional","taime",1902,"san","f",NA,"san, f",NA,NA,"santiago chile",-70.66927,-33.44889,"chile",NA,NA,"san",NA,NA,78851,NA
"aime103770","professional","taime",1902,"sanbobn","e",NA,"sanbobn, e",NA,NA,"baltimore md",-76.61219,39.29039,"united states of america",NA,NA,"sanbobn",NA,NA,78851,NA
"aime103777","professional","taime",1902,"sanborn","frank","e","sanborn, f e","mechanical eng","Atlas Portland Cement Company","hannibal mo",-91.35848,39.70838,"united states of america",NA,"consulting engineer","sanborn",NA,NA,6,"consulting engineer"
"aime103789","professional","taime",1902,"sanborn","james","forrest","sanborn, j f","bachelor science",NA,"elizabeth nj",-74.2107,40.66399,"united states of america",NA,"mining engineer","sanborn",NA,NA,78851,"mining engineer"
"aime103813","professional","taime",1902,"sandberg","c",NA,"sandberg, c",NA,"Palace Chambers","london england",-0.127758,51.50735,"united kingdom",NA,"consulting engineer","sandberg",NA,NA,2,"consulting engineer"
"aime103839","professional","taime",1902,"sanders","j","harris","sanders, j h",NA,"Detroit Wks Solvay Process Company","detroit mich",-83.04575,42.33143,"united states of america",NA,NA,"sanders",NA,NA,3,NA
"aime103854","professional","taime",1902,"sanders","ralph","barton","sanders, r b",NA,NA,"philadelphia pa",-75.16522,39.95258,"united states of america",NA,"mining engineer","sanders",NA,NA,78851,"mining engineer"
"aime103869","professional","taime",1902,"sanders","warren","willard","sanders, w w","chemistry","Mit","butte montana",-112.5348,46.00382,"united states of america",NA,"mining engineer","sanders",NA,NA,48921,"mining engineer"
"aime103882","professional","taime",1902,"sanderson","nathan","herbert","sanderson, n h","civil eng","Mit","denver colo",-104.9903,39.73924,"united states of america",NA,"mining engineer","sanderson",NA,NA,48921,"mining engineer"
"aime103888","professional","taime",1902,"sandifer","h","c","sandifer, h c",NA,NA,"silas guanajuato",-101.4282,20.95214,"mexico",NA,"manager","sandifer",NA,NA,78851,"manager"
"aime103914","professional","taime",1902,"sands","w",NA,"sands, w",NA,NA,"sparrow s point md",-76.48068,39.22612,"united states of america",NA,NA,"sands",NA,NA,78851,NA
"aime103987","professional","taime",1902,"sargeant","french","philbrick","sargeant, f p","mechanical eng",NA,"butte montana",-112.5348,46.00382,"united states of america",NA,NA,"sargeant",NA,NA,78851,NA
"aime104026","professional","taime",1902,"sargent","george",NA,"sargent, g",NA,"Carpenter Steel Company","reading pa",-75.92687,40.33565,"united states of america",NA,"chemist","sargent",NA,NA,4,"chemist"
"aime104081","professional","taime",1902,"sargent","welland","f","sargent, w f","civil eng",NA,"ny city",-74.00597,40.71278,NA,NA,NA,"sargent",NA,NA,78851,NA
"aime104128","professional","taime",1902,"sauer","j",NA,"sauer, j",NA,NA,"evansville il.",-89.93844,38.09033,"united states of america",NA,"mining engineer","sauer",NA,NA,78851,"mining engineer"
"aime104174","professional","taime",1902,"saunders","walter","mills","saunders, w m","chemistry","United Gas Improvement Company","philadelphia pa",-75.16522,39.95258,"united states of america",NA,NA,"saunders",NA,NA,4,NA
"aime104187","professional","taime",1902,"sauveur","albert",NA,"sauveur, a","mining eng","Harvard Univ","boston mass",-71.05888,42.36008,"united states of america",NA,"professor","sauveur",NA,NA,13,"professor"
"aime104193","professional","taime",1902,"savage","ariel",NA,"savage, a",NA,"Cockle Creek Wkz","cockle creek new south wales",151.6235,-32.94266,"australia",NA,"manager","savage",NA,NA,2,"manager"
"aime104252","professional","taime",1902,"saweers","w",NA,"saweers, w",NA,NA,"glasgow scotland",-4.251806,55.86424,"united kingdom",NA,"chemist","saweers",NA,NA,78851,"chemist"
"aime104319","professional","taime",1902,"sawyer","enos","clifford","sawyer, e c","electrical eng",NA,"columbus ohio",-82.99879,39.96118,"united states of america",NA,NA,"sawyer",NA,NA,78851,NA
"aime104389","professional","taime",1902,"saxman","e",NA,"saxman, e",NA,"Sperry Coal Coke Company","latrobe pa",-79.37948,40.32118,"united states of america",NA,"superintendent","saxman",NA,NA,2,"superintendent"
"aime104396","professional","taime",1902,"sayior","l",NA,"sayior, l",NA,NA,"pottstown pa",-75.64963,40.24537,"united states of america",NA,NA,"sayior",NA,NA,78851,NA
"aime104405","professional","taime",1902,"sayre","hal",NA,"sayre, h","mining eng",NA,"denver colo",-104.9903,39.73924,"united states of america",NA,"mining engineer","sayre",NA,NA,78851,"mining engineer"
"aime104435","professional","taime",1902,"scaife","c",NA,"scaife, c",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"scaife",NA,NA,78851,NA
"aime104441","professional","taime",1902,"scaife","j",NA,"scaife, j",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"scaife",NA,NA,78851,NA
"aime104444","professional","taime",1902,"scaife","m",NA,"scaife, m",NA,NA,"morganton n. c.",-81.68482,35.74541,"united states of america",NA,NA,"scaife",NA,NA,78851,NA
"aime104451","professional","taime",1902,"scaife","o",NA,"scaife, o",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"scaife",NA,NA,78851,NA
"aime104459","professional","taime",1902,"scaife","william","lucian","scaife, w l",NA,"Structural Iron Wks","oakmont pa",-79.84227,40.52173,"united states of america",NA,"chairman","scaife",NA,NA,1,"chairman"
"aime104460","professional","taime",1902,"scaife","william","lucian","scaife, w l",NA,"Scaife Foundry And Machine Company","pittsburgh pa",-79.99589,40.44062,"united states of america",NA,"chairman","scaife",NA,NA,2,"chairman"
"aime104483","professional","taime",1902,"scallon","w",NA,"scallon, w",NA,NA,"butte montana",-112.5348,46.00382,"united states of america",NA,NA,"scallon",NA,NA,78851,NA
"aime104493","professional","taime",1902,"scanfield","f",NA,"scanfield, f",NA,NA,"dover n j",-74.5621,40.88399,"united states of america",NA,NA,"scanfield",NA,NA,78851,NA
"aime104513","professional","taime",1902,"scarborough","f",NA,"scarborough, f",NA,"Ches And Ohio R R","richmond va",-77.43605,37.54073,"united states of america",NA,NA,"scarborough",NA,NA,1,NA
"aime104530","professional","taime",1902,"scboll","g",NA,"scboll, g",NA,NA,"catasauqua pa",-75.47463,40.65482,"united states of america",NA,NA,"scboll",NA,NA,78851,NA
"aime104576","professional","taime",1902,"schaefkkr","c",NA,"schaefkkr, c",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,NA,"schaefkkr",NA,NA,78851,NA
"aime104638","professional","taime",1902,"scharar","c",NA,"scharar, c",NA,NA,"scranton pa",-75.66241,41.40897,"united states of america",NA,NA,"scharar",NA,NA,78851,NA
"aime104656","professional","taime",1902,"schaup","c",NA,"schaup, c",NA,NA,"tiffin ohio",-83.17798,41.1145,"united states of america",NA,"mining engineer","schaup",NA,NA,78851,"mining engineer"
"aime104684","professional","taime",1902,"scheidel","august",NA,"scheidel, a",NA,NA,"sydney new south wales",151.2093,-33.86882,"australia",NA,"chemist","scheidel",NA,NA,78851,"chemist"
"aime104702","professional","taime",1902,"schellenberg","f",NA,"schellenberg, f",NA,NA,"pittsburgh pa",-79.99589,40.44062,"united states of america",NA,"consulting engineer","schellenberg",NA,NA,78851,"consulting engineer"
