"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat","year","usdtopound","poundtousd","yentousd","frtousd","mxtousd","bolivusd","capital"
"137","mmm148","cia . min . erupcion y an. s. a.","lead silver.",NA,NA,NA,NA,"lead silver.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"138","mmm148","cia . min . erupcion y an. s. a.","this company is subsidiary of ahumada lead co.",NA,NA,NA,NA,NA,"this company is subsidiary of ahumada lead co.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"139","mmm148.1","cia . min . erupcion y an. s. a.","lead silver.",NA,NA,NA,NA,"lead silver.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"140","mmm148.1","cia . min . erupcion y an. s. a.","this company owns the el labrador mine.",NA,NA,NA,NA,NA,"this company owns the el labrador mine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"141","mmm149","cia . min . erupcion y an. s. a.","president, l. d. ricketts, warren, ariz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"l. d. ricketts","president","ricketts",NA,"l","ricketts, l","warren ariz",-109.878407,31.4109335,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"142","mmm150","cia . min . erupcion y an. s. a.","superintendent, karl i. mohler, los lamentos, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"karl i. mohler","superintendent","mohler",NA,"karl","mohler, k","los lamentos chih",-105.821899,30.5736624,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"143","mmm151","cia . min . erupcion y an. s. a.","purch. Agt., john b. rawlings, 315 two republics bdg., el paso. texas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"john b. rawlings","purch. Agt.","rawlings",NA,"john","rawlings, j","el paso texas",-106.4850217,31.7618778,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"144","mmm152","cia . min . erupcion y an. s. a.","chief clerk, c. boan, los lamentos, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c. boan","chief clerk","boan",NA,"c","boan, c","los lamentos chih",-105.821899,30.5736624,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"145","mmm154","cia. min. la sorpresa y an. s. a.","location & p. o., naica, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"naica chih",-105.4932019,27.8559178,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"146","mmm155","cia. min. la sorpresa y an. s. a.","manager, jose bovio, chihuahua, chih",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jose bovio","manager","bovio",NA,"jose","bovio, j","chihuahua chih",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"147","mmm157","cia. min. mexicana de la cieneguilla","location & p. o., chihuahua, chih, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua chih",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"148","mmm158","cia. min. mexicana de la cieneguilla","manager, j. c. shepard, chihuahua, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. c. shepard","manager","shepard",NA,"j","shepard, j","chihuahua chih",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"149","mmm160","cia. Min. san pascual de las adargas s. a.","location & p. o., apartado 25, ciudad jimenez, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ciudad jimenez chih",-104.9230692,27.1301401,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"150","mmm161","cia. Min. san pascual de las adargas s. a.","lead silver gold.",NA,NA,NA,NA,"lead silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"151","mmm161","cia. Min. san pascual de las adargas s. a.","this conmpany owns the san pascual mines .",NA,NA,NA,NA,NA,"this conmpany owns the san pascual mines .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"152","mmm162","cia. Min. san pascual de las adargas s. a.","manager, carl p. halter. ciudad jimenez, ciudad jimenez, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carl p. halter. ciudad jimenez","manager","jimenez",NA,"carl","jimenez, c","ciudad jimenez chih",-104.9230692,27.1301401,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"153","mmm163","consolidacion minera de parrals s. a.","consolidacion minera de parrals s. a., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parrals s a",-105.6848301,26.9467181,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"154","mmm164","consolidacion minera de parrals s. a.","see special information (end of mining list.)",NA,NA,NA,NA,NA,"see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"155","mmm164","consolidacion minera de parrals s. a.","location, near parral chih., c/o a. s. & r. co., see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of mining list",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"156","mmm166","de leon mining co.","location & p. o., chihuahua., chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua chih",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"157","mmm167","de leon mining co.","foreign office, 923 Mills bdg. el paso, texas ., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el paso texas",-106.4850217,31.7618778,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"158","mmm168","de leon mining co.","silver lead",NA,NA,NA,NA,"silver lead",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"159","mmm169","de leon mining co.","manager, john marley, el paso, texas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"john marley","manager","marley",NA,"john","marley, j","el paso texas",-106.4850217,31.7618778,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"160","mmm171","dolores mines co.","this company is subsidiary of dolores esperanza corp. la dura, sonn.",NA,NA,NA,NA,NA,"this company is subsidiary of dolores esperanza corp. la dura, sonn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"161","mmm171","dolores mines co.","location & p. o., madera, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"madera chih",-108.1447314,29.1932973,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"162","mmm172","dolores mines co.","gold silver.",NA,NA,NA,NA,"gold silver.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"163","mmm172","dolores mines co.","this company owns the alma de maria",NA,NA,NA,NA,NA,"this company owns the alma de maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"164","mmm173","dolores mines co.","mill location, madera, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"madera chih",-108.1447314,29.1932973,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"165","mmm174","dolores mines co.","daily output, 200 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"200 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"166","mmm175","dolores mines co.","president, h. s. black, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. s. black","president","black",NA,"h","black, h","new york",-74.0059728,40.7127753,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"167","mmm176","dolores mines co.","vice-pres., a. t. black, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a. t. black","vice-pres.","black",NA,"a","black, a","new york",-74.0059728,40.7127753,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"168","mmm177","dolores mines co.","grl. Mgr., f. m. estes, la dura, son.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. m. estes","grl. Mgr.","estes",NA,"f","estes, f","la dura son",-109.5680555,28.3769443,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"169","mmm178","dolores mines co.","manager, u. g. wolfe., madera, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"u. g. wolfe.","manager",NA,NA,"u",NA,"madera chih",-108.1447314,29.1932973,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"170","mmm179","dolores mines co.","mill spt., w. j. philbrick, madera, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. j. philbrick","mill spt.","philbrick",NA,"w","philbrick, w","madera chih",-108.1447314,29.1932973,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"171","mmm180","dolores mines co.","ming. eng., r. j. tighe, madera, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. j. tighe","ming. eng.","tighe",NA,"r","tighe, r","madera chih",-108.1447314,29.1932973,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"172","mmm181","dolores mines co.","spt. of power, r. g. robinette, madera, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"r. g. robinette","spt. of power","robinette",NA,"r","robinette, r","madera chih",-108.1447314,29.1932973,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
"173","mmm183","el potosi mining co.","organized, in new jersey, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in new jersey, ",NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957,1926,0.2058,4.859086492,0.471698113,0.032427524,0.483325278,NA,NA
