lon,lat,locn
-95.61581,37.04435,"Montgomery County, Kansas, United States"
-80.73504,35.31955,"Mecklenburg County, North Carolina, United States"
-74.00763,40.70482,"New York County, City of New York, New York, United States"
-74.01059,40.70958,"New York County, City of New York, New York, United States"
-117.0839,32.58068,"San Diego County, California, United States"
115.762,-32.07297,"City of Fremantle, Western Australia, Australia"
-72.22223,44.06398,"Orange County, Vermont, United States"
-71.08565,42.3512,"Suffolk County, Massachusetts, United States"
-72.57784,44.5588,"Lamoille County, Vermont, United States"
-72.13418,44.12834,"Orange County, Vermont, United States"
-71.12116,42.33176,"Norfolk County, Massachusetts, United States"
-71.20723,42.34678,"Middlesex County, Massachusetts, United States"
-95.70784,37.22312,"Montgomery County, Kansas, United States"
-71.05682,42.35567,"Suffolk County, Massachusetts, United States"
-73.13317,41.18454,"Greater Bridgeport Planning Region, Connecticut, United States"
-71.45208,42.96788,"Hillsborough County, New Hampshire, United States"
-96.65686,32.83146,"Dallas County, Texas, United States"
-90.02314,38.51804,"Saint Clair County, Illinois, United States"
-75.85495,41.24936,"Luzerne County, Pennsylvania, United States"
-104.9697,39.7303,"Denver, Colorado, United States"
-95.9326,36.71579,"Washington County, Oklahoma, United States"
-71.60789,41.65206,"Kent County, Rhode Island, United States"
-71.06149,42.3583,"Suffolk County, Massachusetts, United States"
-117.1611,32.71574,"San Diego County, California, United States"
-157.8632,21.30916,"Honolulu County, Hawaii, United States"
-117.1657,33.1229,"San Diego County, California, United States"
-70.96716,42.22239,"Norfolk County, Massachusetts, United States"
-70.8831,43.19379,"Strafford County, New Hampshire, United States"
-90.31109,38.6521,"Saint Louis County, Missouri, United States"
-71.05656,42.35938,"Suffolk County, Massachusetts, United States"
-71.05645,42.35909,"Suffolk County, Massachusetts, United States"
-76.3693,39.36223,"Baltimore County, Maryland, United States"
-77.03153,38.89858,"Washington, District of Columbia, United States"
-75.14471,39.95197,"Philadelphia, Pennsylvania United States"
-73.99958,40.67311,"Kings County, City of New York, New York, United States"
-86.15862,41.66199,"Saint Joseph County, Indiana, United States"
-71.11553,42.35138,"Suffolk County, Massachusetts, United States"
-117.952,33.93937,"Orange County, California, United States"
-73.97579,40.7545,"New York County, City of New York, New York, United States"
-107.2903,43.07597,"Natrona County, Wyoming, United States"
-74.89245,40.11643,"Bucks County, Pennsylvania, United States"
-73.99152,40.70097,"Kings County, City of New York, New York, United States"
-73.9932,40.77175,"New York County, City of New York, New York, United States"
-71.22665,42.45725,"Middlesex County, Massachusetts, United States"
-70.89423,43.28358,"Strafford County, New Hampshire, United States"
-71.15899,42.47513,"Middlesex County, Massachusetts, United States"
-93.31521,42.01777,"Story County, Iowa, United States"
-94.39129,33.71611,"Little River County, Arkansas, United States"
144.7852,-37.47131,"Shire of Macedon Ranges, Victoria, Australia"
-84.43716,39.2266,"Hamilton County, Ohio, United States"
-91.31454,40.62976,"Lee County, Iowa, United States"
-102.2916,21.88526,"Municipio de Aguascalientes, Aguascalientes, México"
-102.089,22.23848,"Asientos, Aguascalientes, México"
-77.53793,20.82068,"Amancio, Las Tunas Cuba"
-71.09995,42.36889,"Middlesex County, Massachusetts, United States"
-117.8993,33.78273,"Orange County, California, United States"
-74.17181,40.91677,"Passaic County, New Jersey, United States"
135.5016,34.7066,"大阪府, 日本"
-70.8588,43.20616,"Strafford County, New Hampshire, United States"
-105.14,38.70999,"Teller County, Colorado, United States"
-103.3703,43.76157,"Custer County, South Dakota, United States"
-95.67707,37.0625,"Montgomery County, Kansas, United States"
-105.1669,38.73999,"Teller County, Colorado, United States"
-114.742,44.0682,"Custer County, Idaho, United States"
-0.2846198,51.51248,"Greater London, England, United Kingdom"
-71.00193,42.24815,"Norfolk County, Massachusetts, United States"
-71.12619,42.39328,"Middlesex County, Massachusetts, United States"
-71.05978,42.30239,"Suffolk County, Massachusetts, United States"
-71.06881,42.35125,"Suffolk County, Massachusetts, United States"
-71.0979,42.32869,"Suffolk County, Massachusetts, United States"
-71.0682,42.3399,"Suffolk County, Massachusetts, United States"
-117.9868,34.03282,"Los Angeles County, California, United States"
-122.2712,37.80435,"Alameda County, California, United States"
-74.14542,40.76843,"Hudson County, New Jersey, United States"
-117.3755,33.9806,"Riverside County, California, United States"
-71.0568,42.35504,"Suffolk County, Massachusetts, United States"
-122.8756,42.32652,"Jackson County, Oregon, United States"
-71.04969,42.35914,"Suffolk County, Massachusetts, United States"
-117.4169,47.65701,"Spokane County, Washington, United States"
-105.1274,39.91966,"Broomfield, Colorado, United States"
-84.57022,39.19145,"Hamilton County, Ohio, United States"
12.92137,50.82785,"Chemnitz, Sachsen, Deutschland"
-87.33809,30.40237,"Escambia County, Florida, United States"
-71.07151,42.35088,"Suffolk County, Massachusetts, United States"
-97.09288,35.00775,"Pottawatomie County, Oklahoma, United States"
-101.4888,24.7055,"Mazapil, Zacatecas, México"
-73.58264,44.4656,"Clinton County, New York, United States"
-74.01099,40.71028,"New York County, City of New York, New York, United States"
-74.01106,40.70877,"New York County, City of New York, New York, United States"
-87.63211,41.87917,"Cook County, Illinois, United States"
170.9704,-45.09751,"Waitaki District, Canterbury, New Zealand / Aotearoa"
-118.47,33.98406,"Los Angeles County, California, United States"
-79.48383,44.07122,"York Region, Golden Horseshoe, Ontario, Canada"
-70.94834,42.46422,"Essex County, Massachusetts, United States"
-81.61872,34.27458,"Newberry County, South Carolina, United States"
-83.82986,34.29258,"Hall County, Georgia, United States"
-91.03936,41.42472,"Muscatine County, Iowa, United States"
-95.90363,36.04707,"Tulsa County, Oklahoma, United States"
-104.9825,39.73464,"Denver, Colorado, United States"
-89.77115,43.62778,"Columbia County, Wisconsin, United States"
-73.98261,40.75943,"New York County, City of New York, New York, United States"
-106.2982,39.24917,"Lake County, Colorado, United States"
-74.04314,40.71775,"Hudson County, New Jersey, United States"
-85.1794,38.6809,"Carroll County, Kentucky, United States"
-116.2023,43.61502,"Ada County, Idaho, United States"
-71.03886,42.37021,"Suffolk County, Massachusetts, United States"
14.803,50.89997,"Görlitz - Zhorjelc, Sachsen, Deutschland"
-1.398181,54.89818,"Tyne and Wear, North East, England, NE9 7YE, United Kingdom"
-95.8716,36.10325,"Tulsa County, Oklahoma, United States"
40.07268,47.41777,"городской округ Новочеркасск, Ростовская область, Южный федеральный округ, Россия"
-74.2282,40.57733,"Middlesex County, New Jersey, United States"
126.978,37.56654,"중구, 서울, 대한민국"
-71.42094,41.82509,"Providence County, Rhode Island, United States"
-77.12065,38.87964,"Arlington County, Virginia, United States"
-70.97479,42.24033,"Norfolk County, Massachusetts, United States"
-71.25019,46.78001,"Agglomération de Québec, Capitale-Nationale, Québec, Canada"
-77.03981,38.90068,"Washington, District of Columbia, United States"
-77.04398,38.90211,"Washington, District of Columbia, United States"
-82.37079,36.30879,"Washington County, East Tennessee, Tennessee, United States"
-74.01403,40.70802,"New York County, City of New York, New York, United States"
-73.96679,40.75963,"New York County, City of New York, New York, United States"
-83.03817,42.33202,"Wayne County, Michigan, United States"
-86.87529,40.4167,"Tippecanoe County, Indiana, United States"
-73.97643,40.74854,"New York County, City of New York, New York, United States"
-80.21992,25.92971,"Miami-Dade County, Florida, United States"
13.22771,52.51369,"Berlin, Deutschland"
-95.71195,37.23538,"Montgomery County, Kansas, United States"
-95.70953,37.22439,"Montgomery County, Kansas, United States"
-71.79798,42.25865,"Worcester County, Massachusetts, United States"
-87.65842,41.96023,"Cook County, Illinois, United States"
-91.84123,42.68723,"Fayette County, Iowa, United States"
-89.9186,35.92467,"Mississippi County, Arkansas, United States"
-72.67287,41.76468,"Capitol Planning Region, Connecticut, United States"
-71.05638,42.37701,"Suffolk County, Massachusetts, United States"
-71.30752,42.64826,"Middlesex County, Massachusetts, United States"
-122.2772,37.79473,"Alameda County, California, United States"
-122.2915,37.85874,"Alameda County, California, United States"
-104.9873,39.68479,"Denver, Colorado, United States"
-87.63858,41.93316,"Cook County, Illinois, United States"
-71.0704,42.35834,"Suffolk County, Massachusetts, United States"
-74.01644,40.1703,"Monmouth County, New Jersey, United States"
-74.18014,40.64094,"Richmond County, City of New York, New York, United States"
-73.98241,40.76624,"New York County, City of New York, New York, United States"
-73.89875,40.93121,"Westchester County, New York, United States"
-71.51913,43.21597,"Merrimack County, New Hampshire, United States"
-87.90647,43.0389,"Milwaukee County, Wisconsin, United States"
-76.61273,40.96342,"Montour County, Pennsylvania, United States"
-87.74343,41.73382,"Cook County, Illinois, United States"
-94.59312,39.17142,"Clay County, Missouri, United States"
-96.60888,33.63566,"Grayson County, Texas, United States"
-93.93995,29.88495,"Jefferson County, Texas, United States"
-95.44544,32.32424,"Smith County, Texas, United States"
-83.09424,42.3691,"Wayne County, Michigan, United States"
-82.40126,40.05812,"Licking County, Ohio, United States"
12.59964,50.49499,"Erzgebirgskreis, Sachsen, Deutschland"
-75.20426,41.52697,"Wayne County, Pennsylvania, United States"
12.08072,50.88507,"Gera, Thüringen, Deutschland"
-71.61269,-33.04724,"Provincia de Valparaíso, Región de Valparaíso, Chile"
-70.92512,41.62749,"Bristol County, Massachusetts, United States"
-113.994,46.87213,"Missoula County, Montana, United States"
-70.90835,42.53089,"Essex County, Massachusetts, United States"
-74.21376,40.83947,"Essex County, New Jersey, United States"
-74.00591,40.71653,"New York County, City of New York, New York, United States"
9.195464,48.89406,"Landkreis Ludwigsburg, Baden-Württemberg, Deutschland"
13.20174,51.10454,"Mittelsachsen, Sachsen, Deutschland"
-122.8394,38.97795,"Lake County, California, United States"
-119.7342,39.52493,"Washoe County, Nevada, United States"
13.39234,54.08655,"Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland"
-104.8805,39.73796,"Arapahoe County, Colorado, United States"
-1.561024,53.44436,"South Yorkshire, England, United Kingdom"
-95.68564,39.04624,"Shawnee County, Kansas, United States"
-71.05984,42.35863,"Suffolk County, Massachusetts, United States"
-105.8201,26.80154,"Santa Bárbara, Chihuahua, México"
23.56638,45.95956,"Alba, România"
-97.1359,37.68905,"Butler County, Kansas, United States"
-71.06261,42.35171,"Suffolk County, Massachusetts, United States"
-71.07225,42.34875,"Suffolk County, Massachusetts, United States"
-75.07722,39.73872,"Gloucester County, New Jersey, United States"
-75.88242,40.83176,"Carbon County, Pennsylvania, United States"
-75.66241,41.40897,"Lackawanna County, Pennsylvania, United States"
-75.1264,39.94709,"Camden County, New Jersey, United States"
-73.98493,40.70417,"Kings County, City of New York, New York, United States"
-73.19902,41.17585,"Greater Bridgeport Planning Region, Connecticut, United States"
101.3431,-0.589724,"Kabupaten Kuantan Singingi, Riau, Sumatera Indonesia"
146.2601,-20.07696,"Charters Towers Regional, Queensland Australia"
-88.54028,44.01854,"Winnebago County, Wisconsin, United States"
-0.1949783,51.54997,"Greater London, England, United Kingdom"
-58.37529,-34.68652,"Partido de Avellaneda, Buenos Aires, Argentina"
-70.66211,41.95808,"Plymouth County, Massachusetts, United States"
-71.08832,42.35938,"Middlesex County, Massachusetts, United States"
-82.97422,42.35688,"Wayne County, Michigan, United States"
-95.95287,36.14077,"Tulsa County, Oklahoma, United States"
-73.19166,41.17268,"Greater Bridgeport Planning Region, Connecticut, United States"
-71.05837,42.3079,"Suffolk County, Massachusetts, United States"
-122.143,37.44188,"Santa Clara County, California, United States"
-71.15644,42.56954,"Middlesex County, Massachusetts, United States"
-71.03917,42.34943,"Suffolk County, Massachusetts, United States"
-71.42782,42.49049,"Middlesex County, Massachusetts, United States"
-70.40187,-14.95513,"Azángaro, Puno, Perú"
9.73201,52.37589,"Region Hannover, Niedersachsen, Deutschland"
-77.03306,38.90981,"Washington, District of Columbia, United States"
-77.00905,38.88994,"Washington, District of Columbia, United States"
-118.4912,34.01945,"Los Angeles County, California, United States"
-3.536417,50.72127,"Devon, England, United Kingdom"
-75.1946,40.05987,"Philadelphia, Pennsylvania United States"
-78.43919,41.02728,"Clearfield County, Pennsylvania, United States"
-75.51491,40.13038,"Chester County, Pennsylvania, United States"
-73.98652,40.73666,"New York County, City of New York, New York, United States"
-120.5385,38.06778,"Calaveras County, California, United States"
-109.5453,31.34455,"Cochise County, Arizona, United States"
-93.63191,42.03078,"Story County, Iowa, United States"
-110.2892,30.98976,"Cananea, Sonora México"
-109.9598,27.57667,"Cajeme, Sonora, México"
-142.8872,61.48584,"Copper River, Alaska, United States"
-142.8864,61.48639,"Copper River, Alaska, United States"
-81.05865,29.20466,"Volusia County, Florida, United States"
-97.74902,30.26129,"Travis County, Texas, United States"
-74.42577,40.60534,"Union County, New Jersey, United States"
-72.65065,41.56232,"Lower Connecticut River Valley Planning Region, Connecticut, United States"
-74.0067,40.73259,"New York County, City of New York, New York, United States"
-83.05989,42.35118,"Wayne County, Michigan, United States"
-88.70208,32.35716,"Lauderdale County, Mississippi, United States"
-88.32494,47.75157,"Michigan, United States"
-117.8496,33.86208,"Orange County, California, United States"
